A1-C1,A1-C2,A1-C3,A1-C4,A1-C5,A1-C6,A2-C1,A2-C2,A2-C3,A2-C4,A2-C5,A2-C6,A3-C1,A3-C2,A3-C3,A3-C4,A3-C5,A3-C6,A4-C1,A4-C2,A4-C3,A4-C4,A4-C5,A4-C6,A5-C1,A5-C2,A5-C3,A5-C4,A5-C5,A5-C6,A6-C1,A6-C2,A6-C3,A6-C4,A6-C5,A6-C6,model_type,beta,hs,memory
0.6709407567977905,0.7948291003704071,-0.17296668514609337,,,,0.8382577300071716,0.2902483344078064,-0.1282910630106926,,,,-0.09141496755182743,-0.41690593771636486,0.7281559705734253,,,,,,,0.4288597106933594,-0.45250052213668823,-0.31845763325691223,,,,-0.2741549611091614,0.08855879306793213,-0.19803863763809204,,,,-0.6983312964439392,-0.15962687134742737,0.6604941785335541,hybrid,0.2,32,medium
0.5311869084835052,0.666398286819458,0.08124417066574097,,,,0.349453866481781,0.728155642747879,0.2072763442993164,,,,0.14661628007888794,0.9781603775918484,0.9262184947729111,,,,,,,0.9608434364199638,0.16271000355482101,-0.08574751019477844,,,,-0.28744710981845856,-0.375641793012619,0.7687196135520935,,,,-0.34109994769096375,0.02273339033126831,0.7997461706399918,hybrid,0.1,6,low
,,,,,,,0.2258949875831604,0.29235684871673584,,,,,0.3679485321044922,0.5583122372627258,,,,,,,0.9034281298518181,0.30839796364307404,-0.14508551359176636,,,,0.05211883783340454,0.7143769264221191,-0.08449923992156982,,,,-0.6733057200908661,-0.5180323123931885,0.49515300989151,hybrid,1.0,32,medium
0.008585453033447266,0.6790915131568909,0.3034350574016571,,,,0.6132507771253586,0.9999772906303406,0.47527050971984863,,,,-0.3994930237531662,0.3456050455570221,0.5977303385734558,,,,,,,0.636902242898941,-0.14920246601104736,0.23876778548583388,,,,-0.2575727701187134,-0.7059547901153564,0.9276799904182553,,,,-0.21115747094154358,-0.5280635207891464,0.681043803691864,hybrid,1.0,256,high
0.5201433524489403,0.7450967133045197,0.15171486139297485,,,,0.29521089792251587,0.5516577959060669,0.2057698369026184,,,,-0.1528165340423584,0.059904247522354126,0.7244687974452972,,,,,,,0.3281862735748291,-0.2495892345905304,-0.22178520262241364,,,,-0.06557163596153259,-0.05089634656906128,0.07551628351211548,,,,-0.03022497147321701,-0.11375926434993744,0.1550113558769226,hybrid,0.6,32,medium
0.15709036588668823,0.9528967663645744,0.3164750933647156,,,,-0.19161677360534668,0.8698306232690811,0.08337283134460449,,,,-0.6171092838048935,0.47039610147476196,0.5785824060440063,,,,,,,0.5136590600013733,-0.002880975604057312,-0.26023226976394653,,,,0.09667354822158813,-0.19241420924663544,-0.17893079668283463,,,,-0.47090384364128113,-0.6923715323209763,0.555580735206604,pure,0.6,32,medium
0.6164972186088562,0.8390242010354996,-0.1284933090209961,,,,0.3831801414489746,0.7041841149330139,0.19787836074829102,,,,0.18548119813203812,-0.10509806871414185,0.29799121618270874,,,,,,,0.3147805333137512,-0.4154823422431946,-0.2359836921095848,,,,-0.07737308740615845,0.08126848936080933,0.2415120005607605,,,,-0.22286981716752052,-0.2916215658187866,0.5479508638381958,hybrid,0.5,32,medium
,,,,,,,0.7516559064388275,-0.4650203473865986,,,,,-0.44040320813655853,0.9239524006843567,,,,,,,0.6671942174434662,-0.23633213341236115,-0.1142178326845169,,,,-0.21204721927642822,0.3714657425880432,-0.04461020231246948,,,,-0.04613232612609863,-0.035972774028778076,0.7764508277177811,hybrid,0.2,32,medium
0.4700448513031006,0.6416440010070801,-0.029974235221743584,,,,0.11659246683120728,0.642591267824173,-0.27602848410606384,,,,-0.49166190065443516,-0.11979097872972488,0.6961800754070282,,,,,,,0.6753100156784058,-0.22645841538906097,-0.7237187847495079,,,,0.40230101346969604,0.11527597904205322,-0.24567165970802307,,,,-0.1628018543124199,-0.42851701378822327,0.4351651668548584,pure,0.1,32,medium
-0.0634332001209259,0.896374799311161,0.8991436511278152,,,,0.075116828083992,0.7177727222442627,0.9704384207725525,,,,0.06766673922538757,0.5586912035942078,0.7915100306272507,,,,,,,0.9405786134302616,0.009442999958992004,-0.1944434866309166,,,,0.4380444288253784,0.15104635059833527,0.3664776347577572,,,,-0.2855001864954829,-0.07635537534952164,0.8023031651973724,pure,0.5,256,high
-0.08719886094331741,0.7465162873268127,0.5009797364473343,,,,-0.7682854756712914,0.032834410667419434,-0.18167144060134888,,,,-0.6941282227635384,0.204005628824234,0.2947154641151428,,,,,,,,,,,,,,0.020020662806928158,-0.06321120262145996,,,,,-0.06473939307034016,0.8773497715592384,hybrid,0.8,6,low
0.33238485455513,0.8468909114599228,-0.5725416839122772,,,,0.37097448110580444,0.5252739489078522,-0.42711241543293,,,,-0.6178463995456696,-0.2959321513772011,0.2896636724472046,,,,,,,0.5698448419570923,-0.5226368457078934,-0.18078388273715973,,,,0.7545661181211472,0.12923431023955345,0.0832766592502594,,,,-0.8435800075531006,-0.17580843716859818,0.5238483250141144,pure,0.6,32,medium
-0.20520710945129395,0.49011993408203125,0.0658850371837616,,,,0.44977331161499023,0.8980143144726753,0.14561614394187927,,,,-0.06688325107097626,0.18977412581443787,0.7031125724315643,,,,,,,0.3325287699699402,-0.23657841980457306,-0.1882435381412506,,,,-0.02775895595550537,0.11906756460666656,-0.11300787329673767,,,,-0.1902669072151184,0.15973973274230957,0.30306875705718994,hybrid,0.1,32,medium
0.24747209250926971,0.32622915506362915,0.2789847254753113,,,,-0.27965953946113586,0.689739465713501,0.3620148301124573,,,,-0.022670716047286987,0.38176727294921875,0.48079121112823486,,,,,,,0.7125221788883209,0.0170535147190094,0.19472891092300415,,,,0.18384605646133423,0.0523335337638855,0.311286985874176,,,,0.16602154076099396,-0.20790815353393555,0.32822519540786743,hybrid,0.9,256,high
0.18797846883535385,0.8207394927740097,0.778624415397644,,,,-0.31313958764076233,0.5956973731517792,0.5032541751861572,,,,-0.37273724377155304,0.12194603681564331,0.34092241525650024,,,,,,,0.7849542200565338,-0.09911581873893738,-0.0315849743783474,,,,0.3380042165517807,0.0927279144525528,0.6534988880157471,,,,-0.12957933265715837,-0.0424839798361063,0.6906307935714722,pure,0.8,256,high
-0.22952896356582642,0.8735773265361786,-0.7577788699418306,,,,-0.19948148727416992,0.8282513916492462,-0.8368399920873344,,,,-0.2510519726201892,-0.334742097184062,0.7646538019180298,,,,,,,0.5767096877098083,,-0.3585104183293879,,,,,,,,,,-0.8970808307640254,,0.4429101347923279,pure,0.8,6,low
0.2656245231628418,0.6671513319015503,0.344973087310791,,,,0.40536072850227356,0.7191416621208191,0.22356808185577393,,,,-0.2614063359797001,-0.027963459491729736,0.3469359278678894,,,,,,,0.9498092792928219,-0.09842339158058167,-0.28114372910931706,,,,0.24051183462142944,-0.0762757956981659,0.37235936522483826,,,,-0.48603282077237964,-0.29236890375614166,0.779626652598381,pure,0.4,32,medium
-0.09774130582809448,0.8797426298260689,-0.4772464632987976,,,,-0.05336165428161621,0.8246587216854095,-0.5645387172698975,,,,-0.2671458562836051,0.1124890148639679,0.1293720304965973,,,,,,,0.5725434124469757,-0.6912448406219482,-0.26889926940202713,,,,0.20929214358329773,-0.35644296929240227,0.8374583721160889,,,,-0.8602039963006973,-0.46200893074274063,0.43736428022384644,pure,0.7,6,low
0.816684179008007,0.6169720590114594,0.05669476091861725,,,,0.8702868884429336,0.8462639451026917,0.2099461555480957,,,,-0.26848400197923183,0.09203125536441803,0.8484776616096497,,,,,,,0.676440417766571,,-0.35174793004989624,,,,,,,,,,0.0261949822306633,,0.8922334089875221,pure,0.3,32,medium
0.010903775691986084,0.09501349925994873,-0.34775589406490326,,,,0.847455620765686,0.8059148788452148,-0.06033769249916077,,,,-0.4242403730750084,-0.4420560151338577,-0.0011692643165588379,,,,,,,0.06556403636932373,,0.027799973962828517,,,,,,,,,,-0.24462172016501427,,0.6267048120498657,hybrid,0.3,6,low
0.7876924276351929,0.7972955107688904,0.017400294542312622,,,,0.22892624139785767,0.9324096590280533,0.09174783527851105,,,,0.006930351257324219,-0.17381802201271057,0.8570141792297363,,,,,,,0.26540470123291016,,-0.023104481399059296,,,,,,,,,,-0.4492465928196907,,0.7876707911491394,hybrid,0.4,32,medium
,,,,,,,0.8094896674156189,0.49245741963386536,,,,,0.1499040722846985,0.6909141689538956,,,,,,,0.6319000720977783,-0.12437920272350311,-0.5417594239115715,,,,0.012472093105316162,0.01816791296005249,-0.023174554109573364,,,,-0.07842636853456497,-0.05807753652334213,0.7975737750530243,pure,0.6,256,high
,,,,,,,0.594789445400238,-0.5140957895864631,,,,,-0.9941527080954984,0.17298102378845215,,,,,,,0.2839597463607788,,-0.5538739264727432,,,,,,,,,,-0.9933332971157718,,0.0742378830909729,pure,0.8,6,low
,,,,,,,0.5237499177455902,0.2891319990158081,,,,,0.07308977842330933,0.37043190002441406,,,,,,,0.4582012891769409,0.35095175355672836,0.1009567379951477,,,,0.5411332845687866,0.3148001655936241,0.32951176166534424,,,,0.2242952287197113,0.09603960067033768,0.8349798023700714,hybrid,0.4,256,high
0.8294375985860825,0.8476952165365219,-0.5714510679244995,,,,0.06488543748855591,0.8207611739635468,-0.01783645525574684,,,,0.0055094210838433355,-0.45130646228790283,0.0011006593704223633,,,,,,,,,,,,,,,,,,,,,,hybrid,0.5,6,low
-0.2891687750816345,0.5323340892791748,0.14355841279029846,,,,0.3782285153865814,0.879236027598381,0.20057645440101624,,,,-0.23130258917808533,0.1955098658800125,0.6840024292469025,,,,,,,0.3594045042991638,-0.24726424366235733,-0.520838463678956,,,,-0.5291807129979134,0.2806648761034012,0.46191778779029846,,,,-0.4918896500021219,-0.027250707149505615,0.2657240033149719,pure,0.4,32,medium
-0.3262435793876648,0.3262133002281189,0.3896755576133728,,,,-0.36337846517562866,0.2666107416152954,0.10378533601760864,,,,-0.4122074246406555,0.0781448483467102,0.5615586638450623,,,,,,,0.9104301929473877,0.22655145823955536,-0.1305866539478302,,,,0.06032243371009827,0.6138222813606262,0.217451810836792,,,,-0.6393215656280518,-0.4580867290496826,0.5019386410713196,hybrid,0.8,32,medium
0.031535953283309937,0.8001349866390228,0.30892842449247837,,,,-0.05144858360290527,0.7246822714805603,0.1764489859342575,,,,-0.20828616619110107,-0.05879482626914978,0.4771922826766968,,,,,,,0.8313714563846588,-0.09740879386663437,-0.02612963318824768,,,,0.618247214704752,-0.032435789704322815,0.43434464931488037,,,,-0.1404590830206871,0.06947876513004303,0.8510178923606873,pure,0.1,256,high
0.3748951554298401,0.053344547748565674,-0.3203486390411854,,,,0.846354678273201,0.5960750579833984,-0.4920555241405964,,,,0.08836239576339722,-0.2435172200202942,-0.05160006880760193,,,,,,,0.47526711225509644,,-0.5470626326423371,,,,,,,,,,-0.9930690745823085,,0.07123976945877075,pure,0.7,6,low
0.2933981716632843,0.3199295997619629,-0.15204396843910217,,,,0.06501483917236328,0.29376858472824097,-0.25984346866607666,,,,-0.27363121509552,-0.2327854037284851,0.421858549118042,,,,,,,0.681995302438736,-0.5563084483146667,-0.5815726518630981,,,,0.15823155641555786,-0.39305683970451355,0.3991684317588806,,,,-0.17991015315055847,-0.17216502875089645,0.7195544540882111,pure,0.9,32,medium
0.46717768907546997,0.3821560740470886,-0.1632041335105896,,,,0.2633517384529114,0.23655438423156738,-0.31283071637153625,,,,-0.304868221282959,-0.46317458152770996,0.8264134526252747,,,,,,,0.7622602432966232,-0.6796647310256958,-0.6002334952354431,,,,-0.6261058449745178,0.5899828970432281,0.10765466839075089,,,,-0.38532254099845886,-0.21117450296878815,0.9766788519918919,hybrid,0.7,32,medium
0.46893544495105743,0.6574240922927856,-0.14149394631385803,,,,0.06767261028289795,0.7990227043628693,-0.34329473972320557,,,,-0.12697847932577133,0.17879019677639008,0.8362477719783783,,,,,,,0.8995518833398819,-0.45464832335710526,-0.5788072552531958,,,,0.4843366742134094,-0.21384167671203613,-0.32791799306869507,,,,-0.6559439711272717,-0.16736413538455963,0.8561833500862122,pure,0.4,32,medium
0.10114094614982605,0.9367135465145111,-0.1636458933353424,,,,0.13985991477966309,0.8847038000822067,0.0585002601146698,,,,0.2066560983657837,0.3559856414794922,0.4027531147003174,,,,,,,0.9761310052126646,,-0.5192566514015198,,,,,,,,,,-0.14406812191009521,,0.6919809281826019,hybrid,1.0,32,medium
0.7709408402442932,,,,,,,,,,,,,,,,,,,,,0.38874244689941406,,-0.6056271493434906,,,,,,,,,,-0.10601705312728882,,0.6095200777053833,pure,0.5,6,low
-0.14143311977386475,0.29041939973831177,0.5792394280433655,,,,-0.11206018924713135,0.6139568090438843,0.5458696484565735,,,,-0.3200707733631134,0.1611577868461609,0.6708020269870758,,,,,,,0.6275267004966736,,-0.45467936992645264,,,,,,,,,,-0.08650209754705429,,0.34057074785232544,hybrid,0.5,32,medium
0.8350792825222015,0.0023368000984191895,-0.3053838014602661,,,,0.9611944891512394,0.36232733726501465,-0.6181285977363586,,,,0.3563622918445617,-0.40933388471603394,0.019527196884155273,,,,,,,0.382282018661499,0.4078909754753113,-0.5891753435134888,,,,-0.6227515041828156,0.751945823431015,-0.31731361150741577,,,,-0.4014016389846802,0.6314549446105957,-0.514734074473381,pure,0.2,6,low
0.30698055028915405,0.4725590944290161,0.021678254008293152,,,,0.5487030148506165,0.38526785373687744,-0.5250271856784821,,,,-0.7814313685521483,-0.1540432870388031,0.7802743464708328,,,,,,,0.4282522201538086,-0.3877226784825325,-0.270986694842577,,,,0.22075927257537842,-0.09145328402519226,-0.14660079777240753,,,,-0.1836085468530655,-0.270603209733963,0.8893674686551094,pure,0.3,32,medium
0.454989492893219,0.22929704189300537,-0.40494072437286377,,,,0.5726955831050873,0.3454587459564209,-0.2876700758934021,,,,-0.03676539659500122,-0.25708717107772827,0.4077300429344177,,,,,,,0.04423314332962036,,-0.05443363036440019,,,,,,,,,,-0.06349005162451249,,0.5859956741333008,hybrid,1.0,6,low
,,,,,,,0.5685770511627197,0.3514746427536011,,,,,0.6965060532093048,0.1610773801803589,,,,,,,0.69273841381073,-0.06323567777872086,-0.0699309166520834,,,,-0.21154982160078362,0.31101489067077637,0.24103593826293945,,,,-0.6678533479571342,0.22389304637908936,0.10875824093818665,hybrid,0.6,6,low
0.023163527250289917,0.8326438963413239,0.4533922150731087,,,,0.025026127696037292,0.8701449185609818,-0.08785569667816162,,,,0.011354122310876846,0.3697645738720894,0.8643476366996765,,,,,,,0.6909111142158508,,-0.5440626528579742,,,,,,,,,,-0.3112115953117609,,0.7475306987762451,pure,0.3,256,high
0.012849926948547363,0.8804015219211578,0.4495057687163353,,,,0.1625622659921646,0.3057176470756531,0.058824896812438965,,,,-0.349449098110199,-0.01720595359802246,0.6739729344844818,,,,,,,0.8770340532064438,0.27210942655801773,-0.4476608410477638,,,,0.18343240022659302,0.5857811570167542,-0.18391895294189453,,,,-0.16712586581707,-0.20809170603752136,0.4351450800895691,pure,0.4,32,medium
0.5189101099967957,0.7720080018043518,-0.17528656125068665,,,,0.3545416295528412,0.8414622843265533,-0.20670583844184875,,,,-0.38810092210769653,-0.2877558767795563,0.6597377061843872,,,,,,,0.9878406776115298,-0.5346398949623108,-0.01772299036383629,,,,-0.04503621906042099,0.17793458700180054,0.3028102293610573,,,,-0.1282554268836975,0.22150486707687378,0.387575626373291,hybrid,0.1,32,medium
0.03099381923675537,0.1463450789451599,-0.7919923067092896,,,,0.9562148004770279,1.0000001192092896,-0.3545239269733429,,,,-0.6543630957603455,-0.8635400533676147,0.5647795796394348,,,,,,,0.9010827541351318,,,,,,,,,,,,,,,pure,0.2,6,low
0.36857378482818604,0.0811125636100769,0.3735380172729492,,,,0.27872994542121887,0.7899046689271927,0.5570867649512365,,,,0.007556408643722534,0.37007834017276764,0.8993895277380943,,,,,,,0.2588834762573242,-0.14613831043243408,0.008351176977157593,,,,0.20953187346458435,0.1176401674747467,0.2854955196380615,,,,-0.07651592791080475,0.04445737600326538,0.5037859380245209,hybrid,0.9,256,high
,,,,,,,0.5424910485744476,0.16642031073570251,,,,,0.4428035616874695,0.7701979875564575,,,,,,,0.40955448150634766,0.21314552053809166,-0.37446415424346924,,,,0.46244531869888306,0.36904043331742287,0.42635560035705566,,,,-0.00577525794506073,0.32171960826963186,0.6307095289230347,hybrid,0.0,256,high
0.4981191009283066,0.4873518943786621,0.632807582616806,,,,-0.17312735319137573,0.9823206849396229,-0.017635226249694824,,,,0.4197467416524887,0.5881594717502594,0.7909233719110489,,,,,,,,,,,,,,-0.49639955163002014,0.0567631721496582,,,,,-0.5042489034456201,0.2842544913291931,hybrid,0.8,6,low
,,,,,,,0.7749103754758835,0.7692040205001831,,,,,0.4458189010620117,0.056298673152923584,,,,,,,0.055942654609680176,,0.08708620863035321,,,,,,,,,,-0.1810561567544937,,0.38757771253585815,pure,0.0,6,low
0.12483280897140503,0.502336859703064,-0.9339045975357294,,,,0.4553736075758934,0.18859267234802246,-0.1781919365748763,,,,-0.7128489166498184,0.11218763515353203,0.20959526300430298,,,,,,,0.18659156560897827,,-0.11305913861522043,,,,,,,,,,-0.9984957376855945,,0.9043610021471977,pure,0.6,6,low
0.08617869019508362,0.631584107875824,0.8060565106570721,,,,0.2743004783987999,0.6930352449417114,0.7437857985496521,,,,-0.07150309532880783,0.6588912010192871,0.8867304921150208,,,,,,,0.40535199642181396,-0.3801725748926401,-0.2977905571460724,,,,-0.2624535858631134,0.4650645302608609,0.35981568694114685,,,,-0.3527703285217285,-0.34895749390125275,0.6846987307071686,pure,0.2,256,high
0.9294975399971008,0.9192029908299446,0.16539880633354187,,,,0.7579818516969681,0.010117948055267334,-0.08900433778762817,,,,-0.08861380815505981,-0.21966594457626343,0.4208422899246216,,,,,,,0.7507167905569077,0.019395992159843445,-0.1828899383544922,,,,0.03773573040962219,0.30760061740875244,0.28248071670532227,,,,-0.2050788931355001,0.13495968282222748,0.38827770948410034,hybrid,0.8,6,low
-0.02581121027469635,0.19390547275543213,0.4485449492931366,,,,-0.2020236849784851,0.5652307569980621,0.7224364429712296,,,,-0.41152092814445496,0.5610040426254272,0.5819441676139832,,,,,,,0.2765171527862549,,-0.35481396317481995,,,,,,,,,,-0.36247706413269043,,0.8209324479103088,pure,0.6,256,high
,,,,,,,0.9130144119262695,0.13614672422409058,,,,,-0.02248382568359375,0.5971167087554932,,,,,,,0.7265132069587708,0.032357290387153625,0.05708080530166626,,,,-0.25135645270347595,-0.17633089423179626,0.12051761150360107,,,,-0.5640263557434082,-0.5105440616607666,0.6498742997646332,hybrid,0.0,32,medium
0.13936153054237366,,,,,,,,,,,,,,,,,,,,,0.4624587893486023,-0.08695363998413086,-0.2000264674425125,,,,0.17033493518829346,-0.01979285478591919,0.5216822251677513,,,,-0.2688201889395714,-0.4749799966812134,0.9958311915397644,pure,0.1,256,high
0.3719834303483367,0.6203280091285706,0.0835500955581665,,,,0.3051528334617615,0.5449387431144714,-0.2329966425895691,,,,-0.07804284244775772,0.33739423751831055,0.5376845896244049,,,,,,,0.9383608922362328,-0.7388917207717896,-0.5792595744132996,,,,0.7989026673603803,-0.5863385498523712,-0.08969947695732117,,,,-0.06250730901956558,-0.6135468352586031,0.6552575528621674,pure,1.0,256,high
,,,,,,,,,,,,,,,,,,,,,0.32595086097717285,-0.1876867264509201,-0.27830737829208374,,,,0.036497652530670166,0.14072228968143463,0.65866369754076,,,,-0.094535693526268,-0.35842636227607727,0.8516730815172195,pure,0.4,256,high
0.3377382643520832,0.4318004846572876,0.3352283835411072,,,,0.2162804901599884,0.5235337018966675,0.2400558590888977,,,,-0.022360369563102722,0.6625106334686279,0.4545022249221802,,,,,,,0.5482216477394104,-0.2452131249010563,-0.42965608835220337,,,,0.19811499118804932,0.003394573926925659,0.20648717880249023,,,,-0.37419837713241577,-0.578247485216707,0.9329148605465889,pure,0.9,256,high
-0.03642857074737549,0.9069883599877357,-0.9817762416787446,,,,0.18171381950378418,0.8921855613589287,-0.8838915866799653,,,,-0.1957329958677292,-0.6787054175511003,0.6779476404190063,,,,,,,0.012793481349945068,,-0.41222816705703735,,,,,,,,,,-0.23100972175598145,,0.10937541723251343,hybrid,0.2,6,low
-0.6554622873663902,0.3049285411834717,-0.22058077156543732,,,,0.001759357750415802,0.7941713333129883,-0.08547080308198929,,,,-0.5042989253997803,-0.3415323495864868,0.3374554514884949,,,,,,,0.4649451971054077,-0.0048364996910095215,-0.4069466292858124,,,,0.13945797085762024,0.45821285247802734,0.21706104278564453,,,,-0.4909749925136566,-0.4137697070837021,0.8175629377365112,hybrid,0.5,32,medium
,,,,,,,0.9562989249825478,0.5697859525680542,,,,,0.9740459038875997,0.17149394750595093,,,,,,,,,,,,,,,,,,,,,,hybrid,0.0,6,low
0.7465412318706512,0.9712472017854452,-0.1451764553785324,,,,0.10605669021606445,0.35542088747024536,-0.7856609970331192,,,,-0.014918282628059387,0.03607320785522461,0.7862909734249115,,,,,,,0.846530182287097,-0.8569545149803162,0.016651535872370005,,,,-0.07537417113780975,0.008406579494476318,0.7457853108644485,,,,-0.5553009435534477,0.38387274742126465,0.36529266834259033,pure,0.0,6,low
0.25227025151252747,0.4566747546195984,0.29879462718963623,,,,0.2814985513687134,0.8564690947532654,0.5965350568294525,,,,0.27124936878681183,0.3872706890106201,0.47939348220825195,,,,,,,0.5373833775520325,0.10649026930332184,-0.45639193058013916,,,,-0.5729169249534607,-0.1193244457244873,0.11316433548927307,,,,-0.6688711643218994,-0.12049800157546997,0.8494911640882492,hybrid,0.8,32,medium
0.3067361116409302,0.3439147472381592,0.03753185272216797,,,,0.04002898931503296,0.325262188911438,-0.04261535406112671,,,,-0.27957987785339355,-0.1518571376800537,0.8363915830850601,,,,,,,0.818927451968193,-0.5229385793209076,-0.6284521818161011,,,,-0.4413883686065674,0.1273515820503235,0.2085564211010933,,,,-0.38277846574783325,-0.12753474712371826,0.987158790230751,pure,0.2,32,medium
0.2870132625102997,0.6422090530395508,0.3866713345050812,,,,-0.0863879919052124,0.7775430828332901,0.2051202654838562,,,,0.10248669981956482,0.612840473651886,0.8459326475858688,,,,,,,0.8838679119944572,,-0.5392700340598822,,,,,,,,,,-0.6052812058478594,,0.8349575698375702,hybrid,0.1,32,medium
,,,,,,,,,,,,,,,,,,,,,0.06962025165557861,0.0036843568086624146,0.6119648516178131,,,,-0.8718758672475815,0.9885687893256545,-0.18688223510980606,,,,-0.472261905670166,0.0027819331735372543,0.5722784399986267,hybrid,0.8,6,low
0.5815214514732361,0.43641769886016846,-0.23620641231536865,,,,0.567842572927475,0.7464473247528076,0.042380303144454956,,,,0.04730542376637459,-0.15428370237350464,0.6324508190155029,,,,,,,0.6500154137611389,-0.01751108467578888,-0.26864486932754517,,,,-0.4464183747768402,0.1662961095571518,-0.2449289858341217,,,,-0.275661826133728,-0.26816701889038086,0.8052588850259781,hybrid,0.8,32,medium
-0.2634408473968506,0.9998701810836792,0.3956528604030609,,,,0.11838138103485107,0.9907845165580511,0.3778019864112139,,,,0.0,-0.38866984844207764,0.15356266498565674,,,,,,,0.03247880935668945,-0.3776849526911974,-0.9633093476295471,,,,0.22029602527618408,0.6664183139801025,0.4475004971027374,,,,-0.9052262902259827,0.3508150577545166,0.09889572858810425,pure,0.3,6,low
-0.5888704359531403,0.32290786504745483,0.08711073407903314,,,,-0.2620067298412323,0.907616376876831,-0.06634661555290222,,,,-0.826794390566647,-0.7728112936019897,0.7609870722517371,,,,,,,-0.09646040201187134,0.015537858009338379,-0.3458387851715088,,,,-0.6439058780670166,0.6220752000808716,-0.05371972918510437,,,,-0.6802709698677063,-0.9502904526889324,0.9813702367246151,pure,0.4,6,low
-0.13399569690227509,0.5286820530891418,-0.12914195656776428,,,,-0.03587543964385986,0.5167670249938965,-0.12785261869430542,,,,-0.24219515919685364,-0.3706008791923523,0.827981561422348,,,,,,,0.44589537382125854,,0.061227232217788696,,,,,,,,,,-0.5061016976833344,,0.6352291107177734,hybrid,0.7,32,medium
,,,,,,,0.651515394449234,0.06070318818092346,,,,,-0.034682273864746094,0.603040337562561,,,,,,,0.8957530409097672,-0.0797150656580925,-0.06270387768745422,,,,0.12029235064983368,0.37729375809431076,0.7791787944734097,,,,-0.006867461372166872,0.10717680305242538,0.9605948515236378,pure,0.5,256,high
-0.0050397515296936035,0.4814842939376831,0.22028690576553345,,,,0.18612036108970642,0.5892989337444305,0.27154093980789185,,,,-0.12745383381843567,0.27861833572387695,0.653298556804657,,,,,,,0.7855525761842728,0.26689285039901733,0.13355568051338196,,,,0.275773286819458,0.27296221256256104,0.553776852786541,,,,-0.10110336542129517,0.33983927965164185,0.798354983329773,hybrid,0.9,256,high
-0.5306578874588013,0.8789652734994888,-0.443692147731781,,,,-0.18567246198654175,0.8018671572208405,-0.2989097833633423,,,,-0.45577412843704224,0.22604900598526,0.7173423171043396,,,,,,,0.5048463642597198,0.1012079119682312,0.09766007959842682,,,,0.27736568450927734,0.2791100740432739,0.4164765700697899,,,,-0.15477249026298523,-0.12045720219612122,0.7562451213598251,hybrid,1.0,256,high
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.402804970741272,hybrid,0.5,6,low
-0.640482559800148,,,,,,,,,,,,,,,,,,,,,0.9374709241092205,-0.08162776380777359,-0.06828438490629196,,,,-0.008277058601379395,-0.37987199425697327,-0.0005533695220947266,,,,-0.3167818412184715,-0.08557188510894775,0.8053650259971619,pure,0.2,256,high
,,,,,,,,,,,,,,,,,,,,,0.5581847280263901,-0.017150893807411194,-0.594851016998291,,,,-0.10121961031109095,0.2534869909286499,0.4340217113494873,,,,-0.09367845579981804,0.3366737961769104,0.43071991205215454,hybrid,0.4,6,low
-0.6688715773052536,0.16756397485733032,-0.2532038390636444,,,,-0.5252091246074997,0.791493833065033,-0.0008372595766559243,,,,-0.2716255784034729,-0.8403274416923523,0.602993905544281,,,,,,,0.08877444267272949,,,,,,,,,,,,,,,hybrid,0.1,6,low
-0.1530607044696808,0.5288554131984711,0.019600629806518555,,,,0.02721245586872101,0.7815920412540436,0.15045681595802307,,,,-0.22082775831222534,-0.14158689975738525,0.5668026208877563,,,,,,,0.8263746649026871,0.33377013821154833,0.252184696495533,,,,0.4331221580505371,0.3364374041557312,0.6743986159563065,,,,0.28160683810710907,0.3950134124606848,0.9401463307440281,hybrid,0.4,256,high
0.3794078230857849,0.8105403333902359,0.0571686327457428,,,,0.2363194227218628,0.7256333231925964,0.037997037172317505,,,,-0.3145988807082176,-0.04438784718513489,0.30543607473373413,,,,,,,0.8041535913944244,0.0366169810295105,-0.3781905062496662,,,,0.17221444845199585,0.27794496715068817,-0.05219513177871704,,,,-0.20931166410446167,-0.05392110347747803,0.5512641072273254,pure,0.7,256,high
0.3120643198490143,0.2989655137062073,-0.3368273079395294,,,,-0.2715951204299927,0.6975201964378357,-0.05113333463668823,,,,-0.14341520331799984,0.19448751956224442,0.4671533703804016,,,,,,,0.5436509549617767,0.21716143190860748,0.15109695494174957,,,,0.39033734798431396,0.10591155290603638,0.39393754303455353,,,,0.04113346338272095,0.242491127923131,0.7043500542640686,hybrid,0.6,256,high
-0.09152114391326904,0.2737652063369751,0.24665340781211853,,,,-0.16450148820877075,0.6064600944519043,0.303445503115654,,,,-0.19513212144374847,0.14614665508270264,0.7100665867328644,,,,,,,0.9113267734646797,-0.05440494418144226,-0.38258281350135803,,,,0.11537116765975952,-0.12497133016586304,0.45867401361465454,,,,-0.1775953471660614,-0.3023250699043274,0.18480849266052246,hybrid,0.9,256,high
-0.19908078759908676,1.0,0.8316535949707031,,,,-0.04838166385889053,0.6915135085582733,0.5173068940639496,,,,-0.36988852715754206,0.9227101095020771,0.8151798844337463,,,,,,,0.7949260175228119,-0.25560179299004915,-0.5262641580199414,,,,0.9746164083480835,-0.3019491955637932,0.0453258641064167,,,,9.130407363500126e-08,0.46198606491088867,0.9641525465995073,pure,1.0,6,low
