,name,path,task,L2,1,2,3,4,scores,beta,integration,integration_1,integration_2,integration_3,integration_4
664,model_intermixed_hs_32_bs_12_beta_0.2_3_weights.pth,./trained_models_graphwalk,intermixed,32,67.16417910447761,84.0909090909091,57.692307692307686,,"{1: 67.16417910447761, 2: 84.0909090909091, 3: 57.692307692307686, 4: nan}",0.2,0.664224734713494,0.5312236238684919,0.9429404564403199,0.7747326195240021,
665,model_blocked_hs_6_bs_12_beta_0.2_8_weights.pth,./trained_models_graphwalk,blocked,6,48.507462686567166,52.27272727272727,50.0,,"{1: 48.507462686567166, 2: 52.27272727272727, 3: 50.0, 4: nan}",0.2,0.10499191937027591,0.11239980436288394,0.044111508714116135,0.17566399018351847,
666,model_blocked_hs_128_bs_12_beta_0_5_weights.pth,./trained_models_graphwalk,blocked,128,85.82089552238806,97.72727272727273,100.0,,"{1: 85.82089552238806, 2: 97.72727272727273, 3: 100.0, 4: nan}",0,0.42669256021980323,0.4377793133859402,0.3677039837280592,0.47521302849054337,
667,model_blocked_hs_32_bs_12_beta_0_19_weights.pth,./trained_models_graphwalk,blocked,32,71.64179104477611,70.45454545454545,73.07692307692307,,"{1: 71.64179104477611, 2: 70.45454545454545, 3: 73.07692307692307, 4: nan}",0,0.3505475931571261,0.3050116578718492,0.45265966990301687,0.41401998306575577,
668,model_blocked_hs_128_bs_12_beta_0.9_1_weights.pth,./trained_models_graphwalk,blocked,128,47.76119402985074,50.0,50.0,,"{1: 47.76119402985074, 2: 50.0, 3: 50.0, 4: nan}",0.9,0.028492153255325375,-0.003637481073383242,0.0742688544771888,0.10920055095966046,
669,model_blocked_hs_256_bs_12_beta_0.4_0_weights.pth,./trained_models_graphwalk,blocked,256,47.76119402985074,50.0,50.0,,"{1: 47.76119402985074, 2: 50.0, 3: 50.0, 4: nan}",0.4,-0.010099220155465483,-0.009428389370441437,-0.007182042707096447,-0.018338533548208382,
670,model_intermixed_hs_128_bs_12_beta_0.7_6_weights.pth,./trained_models_graphwalk,intermixed,128,47.76119402985074,50.0,50.0,,"{1: 47.76119402985074, 2: 50.0, 3: 50.0, 4: nan}",0.7,-0.03881549774998366,-0.013887820765376091,-0.03892779892141169,-0.16134632092255813,
671,model_blocked_hs_32_bs_12_beta_0.2_3_weights.pth,./trained_models_graphwalk,blocked,32,57.46268656716418,75.0,69.23076923076923,,"{1: 57.46268656716418, 2: 75.0, 3: 69.23076923076923, 4: nan}",0.2,0.5565199587945244,0.4922777904052432,0.7541537373467828,0.46900508511397576,
672,model_intermixed_hs_6_bs_12_beta_0.4_21_weights.pth,./trained_models_graphwalk,intermixed,6,47.01492537313433,45.45454545454545,34.61538461538461,,"{1: 47.01492537313433, 2: 45.45454545454545, 3: 34.61538461538461, 4: nan}",0.4,0.26966111954180116,0.3373920989208042,0.287091320194304,-0.24318951533900368,
673,model_blocked_hs_6_bs_12_beta_1_23_weights.pth,./trained_models_graphwalk,blocked,6,52.98507462686567,31.818181818181817,30.76923076923077,,"{1: 52.98507462686567, 2: 31.818181818181817, 3: 30.76923076923077, 4: nan}",1,0.05924427309023437,0.08688931476692079,0.030278839969209263,-0.1354159638285637,
674,model_blocked_hs_64_bs_12_beta_0.4_15_weights.pth,./trained_models_graphwalk,blocked,64,51.49253731343284,50.0,50.0,,"{1: 51.49253731343284, 2: 50.0, 3: 50.0, 4: nan}",0.4,0.06572099961340427,0.0116135167038959,0.10153558443893086,0.29229757304374987,
675,model_intermixed_hs_32_bs_12_beta_0.4_8_weights.pth,./trained_models_graphwalk,intermixed,32,49.25373134328358,50.0,57.692307692307686,,"{1: 49.25373134328358, 2: 50.0, 3: 57.692307692307686, 4: nan}",0.4,0.05879836015909621,0.10111654312773184,-0.04743198711763729,0.02840286443630854,
676,model_blocked_hs_6_bs_12_beta_0.4_3_weights.pth,./trained_models_graphwalk,blocked,6,62.68656716417911,34.090909090909086,42.30769230769231,,"{1: 62.68656716417911, 2: 34.090909090909086, 3: 42.30769230769231, 4: nan}",0.4,0.4526314479066059,0.46624064919472274,0.6777924975225081,0.041668843139301644,
677,model_blocked_hs_64_bs_12_beta_0.6_24_weights.pth,./trained_models_graphwalk,blocked,64,47.76119402985074,50.0,50.0,,"{1: 47.76119402985074, 2: 50.0, 3: 50.0, 4: nan}",0.6,0.044854393736882645,0.09901923651341349,-0.03847391361540014,-0.08078615825909835,
678,model_blocked_hs_64_bs_12_beta_0.2_4_weights.pth,./trained_models_graphwalk,blocked,64,55.223880597014926,40.909090909090914,26.923076923076923,,"{1: 55.223880597014926, 2: 40.909090909090914, 3: 26.923076923076923, 4: nan}",0.2,0.45241947788180725,0.4249180669619425,0.5782843424628178,0.4194961701120649,
679,model_intermixed_hs_6_bs_12_beta_1_10_weights.pth,./trained_models_graphwalk,intermixed,6,51.49253731343284,63.63636363636363,23.076923076923077,,"{1: 51.49253731343284, 2: 63.63636363636363, 3: 23.076923076923077, 4: nan}",1,0.06345218546616221,0.16255332615928372,-0.13112809602171183,-0.1681696188946565,
680,model_blocked_hs_32_bs_12_beta_0.2_23_weights.pth,./trained_models_graphwalk,blocked,32,60.447761194029844,77.27272727272727,61.53846153846154,,"{1: 60.447761194029844, 2: 77.27272727272727, 3: 61.53846153846154, 4: nan}",0.2,0.46613889564369015,0.47945314767643993,0.4107792442116667,0.5163747540209442,
681,model_intermixed_hs_6_bs_12_beta_0.6_10_weights.pth,./trained_models_graphwalk,intermixed,6,50.74626865671642,40.909090909090914,19.230769230769234,,"{1: 50.74626865671642, 2: 40.909090909090914, 3: 19.230769230769234, 4: nan}",0.6,0.2361816228879104,0.27836966500206684,0.14910143132631978,-0.02408706024289131,
682,model_intermixed_hs_6_bs_12_beta_0.1_19_weights.pth,./trained_models_graphwalk,intermixed,6,51.49253731343284,59.09090909090909,53.84615384615385,,"{1: 51.49253731343284, 2: 59.09090909090909, 3: 53.84615384615385, 4: nan}",0.1,0.1913196799012089,0.15830283043771118,0.3335982856985468,0.08981388434767723,
683,model_intermixed_hs_32_bs_12_beta_0_24_weights.pth,./trained_models_graphwalk,intermixed,32,78.35820895522389,68.18181818181817,80.76923076923077,,"{1: 78.35820895522389, 2: 68.18181818181817, 3: 80.76923076923077, 4: nan}",0,0.371302146206383,0.39231294548094625,0.2616006739748021,0.4229645387358254,
684,model_intermixed_hs_64_bs_12_beta_0_2_weights.pth,./trained_models_graphwalk,intermixed,64,74.6268656716418,70.45454545454545,88.46153846153845,,"{1: 74.6268656716418, 2: 70.45454545454545, 3: 88.46153846153845, 4: nan}",0,0.41777385514858484,0.3641862167324871,0.5253401617669771,0.505782913254655,
685,model_intermixed_hs_128_bs_12_beta_0.6_17_weights.pth,./trained_models_graphwalk,intermixed,128,47.76119402985074,50.0,50.0,,"{1: 47.76119402985074, 2: 50.0, 3: 50.0, 4: nan}",0.6,-0.0017844974392592305,0.02380641456693411,-0.03292984583161094,-0.075063013113462,
686,model_intermixed_hs_6_bs_12_beta_0.6_7_weights.pth,./trained_models_graphwalk,intermixed,6,47.76119402985074,34.090909090909086,26.923076923076923,,"{1: 47.76119402985074, 2: 34.090909090909086, 3: 26.923076923076923, 4: nan}",0.6,0.21471185380387184,0.16865377041176544,0.4110607971747716,0.21506659473691667,
687,model_intermixed_hs_128_bs_12_beta_0_22_weights.pth,./trained_models_graphwalk,intermixed,128,79.8507462686567,70.45454545454545,100.0,,"{1: 79.8507462686567, 2: 70.45454545454545, 3: 100.0, 4: nan}",0,0.45414653298638125,0.4825860551192869,0.3933793462572559,0.40956014530876506,
